file_id	tags
1112	talks, Bioethics, DNA, TEDx, biotech, health care, science, technology
1113	talks, TED Conference, art, communication, culture, glacier
1114	talks, Internet, computers, crime, global issues, technology
1115	talks, Asia, culture, democracy, economics, global issues, politics
1116	talks, arts, books, creativity, design, entertainment, technology
1117	talks, biology, life, nanoscale, science
1118	talks, TEDx, culture, entertainment, global issues, history, storytelling, war
1119	talks, TED Conference, culture, design, history, invention, technology
1120	talks, Buddhism, compassion, culture, death, global issues
1121	talks, TED Conference, TED Fellows, design, technology
1122	talks, arts, communication, compassion, entertainment, film, peace, violence, war
1123	talks, DNA, biology, evolution, science
1124	talks, TED Conference, cognitive science, economics, medical research, science, technology
1125	talks, art, arts, design, entertainment, illusion, magic, music, technology
1126	talks, TED Fellows, exploration, science, technology, universe
1127	talks, activism, collaboration, global issues, peace, war
1128	talks, TEDx, animals, birds, collaboration, global issues, oceans, science
1129	talks, architecture, cities, collaboration, design, energy, environment, green, technology
1130	talks, activism, arts, brain, cancer, culture, poetry
1131	talks, TED Conference, culture, education, feminism, gaming, gender, sex
1132	talks, TED Fellows, health, microbiology, science
1133	talks, biology, communication, culture, evolution, language, science
1134	talks, Internet, cities, invention, technology
1135	talks, consciousness, culture, self, social change, social media, technology
1136	talks, arts, culture, sound
1137	talks, culture, economics, food, global issues, peace, politics, war
1138	talks, happiness, philosophy, psychology, science
1139	talks, biology, business, cities, complexity, math, science
1140	talks, Foreign Policy, Middle East, global issues, military, peace, politics, war
1141	talks, animals, biomechanics, biomimicry, design, robots, technology
1142	talks, complexity, computers, social change, technology
1143	talks, art, arts, culture, entertainment, psychology, self
1144	talks, Internet, TEDx, computers, crime, global issues, technology, virus
1145	talks, communication, global issues, journalism, politics, war, women
1146	talks, business, creativity, culture, society
1147	talks, culture, democracy, global issues, politics
1148	talks, culture, politics, protests, social media
1149	talks, TED Conference, TED Fellows, biology, biomimicry, biotech, science
1150	talks, consciousness, medicine, technology
1151	talks, bees, biology, botany, environment, insects, life, science, sex
1152	talks, TED Brain Trust, TED Conference, arts, creativity, design, entertainment, food, photography, technology
1153	talks, TED Conference, culture, success
1154	talks, TED Conference, activism, arts, cities, culture
1155	talks, TEDx, collaboration, culture, data, health care, science, technology
1156	talks, TED Conference, computers, history, language, science
1157	talks, TEDx, community, crime, global issues, peace, social change, terrorism, violence
1158	talks, brain, depression, entertainment, mental health, performance
1159	talks, art, arts, astronomy, design, entertainment, physics, sound, technology
1160	talks, TED Conference, culture, education, love, storytelling
1161	talks, TED Conference, arts, brain, culture
1162	talks, TED Conference, cars, cities, design, mobility, technology
1163	talks, TED Conference, design, entertainment, live music, music, technology
1164	talks, design, entertainment, live music, music, technology
1165	talks, TED Conference, TED Fellows, art, arts, glacier, global issues, photography
1166	talks, Europe, TEDx, business, culture, economics, play, social change
1167	talks, TED Conference, art, arts, creativity, design, storytelling
1168	talks, TEDx, design, health care, science, technology
1169	talks, communication, culture, depression, mental health, storytelling, suicide
1170	talks, Gender spectrum, TEDx, culture, gender, politics
1171	talks, TED Conference, business, cities, culture, design, global issues, politics
1172	talks, TED Conference, art, arts, cities, culture, data, design, technology, visualizations
1173	talks, dinosaurs, genetics, paleontology, science
1174	talks, TEDx, culture, philosophy, technology
1175	talks, consumerism, creativity, culture, design, fashion
1176	talks, TED Conference, philosophy, physics, science
1177	talks, TED Brain Trust, arts, design, film, happiness, motivation
1178	talks, Senses, TED Conference, design, sight, technology, transportation
1179	talks, TED Conference, TED Fellows, collaboration, creativity, entertainment, live music
1180	talks, Egypt, Islam, TEDx, culture, democracy, religion
1181	talks, arts, film, global issues, photography, politics, women
1182	talks, TED Conference, Vaccines, disease, global issues, health, science
1183	talks, TED Conference, arts, collaboration, data, design, technology, visualizations
1184	talks, TED Conference, culture, demo, entertainment
1185	talks, TED Conference, biology, deextinction, exploration, oceans, photography, science
1186	talks, Senses, TED Conference, brain, health, health care, pain, science
1187	talks, TED Conference, architecture, arts, creativity, design
1188	talks, TED Conference, brain, neurology, science, technology
1189	talks, TEDx, culture, history, physics, science, storytelling
1190	talks, TED Conference, art, arts, design, technology
1191	talks, TED Conference, body language, culture, happiness, science, society
1192	talks, TED Conference, biology, biomimicry, design, green, invention, life, medicine, science, technology
1193	talks, TED Conference, animals, biodiversity, creativity, culture, design, entertainment, photography, storytelling
1194	talks, TED Conference, beauty, bees, evolution, film, garden, insects, life, nature
1195	talks, String theory, TEDx, astronomy, cosmos, philosophy, physics, science, time, universe
1196	talks, TED Conference, TED Fellows, bacteria, biology, biotech, creativity, design, fashion, materials, technology
1197	talks, TED Conference, cities, design, entertainment, technology
1198	talks, culture, global issues, parenting, politics, terrorism
1199	talks, TED Conference, culture, global issues, journalism, politics, technology
1200	talks, design, education, play, science, technology, toy
1201	talks, TED Conference, demo, design, entertainment, software, technology
1202	talks, DNA, TEDx, alternative energy, biology, evolution, genetics, nature, virus
1203	talks, TEDx, culture, global issues, security, technology, terrorism
1204	talks, Bioethics, evolution, medicine, philosophy, science, technology
1205	talks, TED Conference, business, storytelling, transportation
1206	talks, exploration, journalism, science, technology, universe
1207	talks, TED Conference, design, education, gaming, global issues, government, peace, politics, war
1208	talks, TED Conference, culture, failure
1209	talks, TEDx, culture, empathy, global issues, iraq, politics, society, sociology, war
1210	talks, business, technology
1211	talks, TED Conference, TED Fellows, culture, open-source, technology
1212	talks, TED Conference, arts, community, culture, speech
1213	talks, TEDx, collaboration, community, culture, education, global issues, politics
1214	talks, Internet, TED Conference, big bang, cosmos, education, history, humanity, universe, visualizations
1215	talks, TED Prize, TEDx, entertainment, music, oceans
1216	talks, activism, business, culture
1217	talks, creativity, design, disease, invention, open-source, technology
1218	talks, Brand, TED Conference, business, consumerism, film, humor
1219	talks, business, charter for compassion, culture
1220	talks, TED Conference, culture, global issues, iraq, leadership, peace, war
1221	talks, TED Conference, education, science, technology, toy
1222	talks, TED Conference, arts, conducting, entertainment, music, online video
1223	talks, TED Conference, business, robots, science, technology, transportation
1224	talks, TED Conference, animals, arts, design, entertainment, theater
1225	talks, Iran, TED Conference, computers, government, nuclear energy, politics, science, technology, war
1226	talks, TEDx, culture, global issues, language
1227	talks, TEDx, arts, creativity, entertainment, music
1228	talks, TED Conference, design, disability, exoskeleton, science, technology
1229	talks, Bioethics, TEDx, biology, biomechanics, deextinction, future, genetics, philosophy, science
1230	talks, TED Conference, TED Fellows, animals, culture, play, science
1231	talks, culture, data, economics, women
1232	talks, TED Conference, entertainment, performance, poetry, storytelling
1233	talks, TEDx, architecture, design
1234	talks, TED Conference, community, compassion, culture
1235	talks, TED Conference, dark matter, science, universe
1236	talks, TED Conference, brain, culture, motivation, society
1237	talks, TEDx, business, environment, global issues, innovation, nature, sustainability, water
1238	talks, TED Conference, brain, children, language, time
1239	talks, TED Conference, culture, education, global issues, online video
1240	talks, culture, feminism, history, identity, women, writing
1241	talks, Surgery, TED Conference, health care, invention, medical research, prosthetics
1242	talks, TED Brain Trust, TED Conference, aging, education, money, politics, youth
1243	talks, Egypt, TED Conference, democracy, global issues, politics, protests, social change
1244	talks, TED Conference, TED Prize, activism, arts, community, photography
1245	talks, Egypt, Middle East, TED Conference, global issues, iraq, media, politics, protests, technology
1246	talks, arts, entertainment, live music
1247	talks, TED Brain Trust, cancer, genetics, medical research
1248	talks, anthropology, storytelling
1249	talks, arts, body language, community, culture, design, medical research
1250	talks, business, choice, culture, economics
1251	talks, Foreign Policy, business, iraq
1252	talks, business, technology
1253	talks, culture, economics, global issues, investment, women in business
1254	talks, TEDx, brain, children, language, science, technology
1255	talks, charter for compassion, compassion, faith, religion, science
1256	talks, TEDx, entertainment, live music, music, performance
1257	talks, architecture, arts, biomimicry, design, sustainability
1258	talks, community, global issues, health, medicine, politics, science, women
1259	talks, AI, body language, business, communication, design, entertainment, robots, technology
1260	talks, TEDx, business, culture, motivation, work
1261	talks, arts, culture, global issues, poetry, war, women
1262	talks, TEDx, entertainment, health, journalism, science, sports
1263	talks, advertising, culture, entertainment, media, social media
1264	talks, cities, collaboration, computers, curiosity, design, drones, hack, innovation, media, technology
1265	talks, architecture, biology, cities, design
1266	talks, cancer, community, culture, storytelling
1267	talks, TEDx, arts, neuroscience, psychology, science, technology
1268	talks, art, comedy, culture, feminism, humor, media, peace, women
1269	talks, business, design, health, medicine, science, technology
1270	talks, Asia, business, china, culture, economics, global issues
1271	talks, AI, comedy, entertainment, robots, science, technology
1272	talks, TEDx, data, health, medicine, science, technology, visualizations
1273	talks, TEDx, business, communication, global issues, green, inequality, plastic, poverty, science
1274	talks, arts, health care, medicine, music, science, technology
1275	talks, activism, business, culture, economics, science, social change
1276	talks, TEDx, bullying, children, education, gaming, psychology, technology, violence
1277	talks, communication, global issues, politics
1278	talks, design, entertainment, technology
1279	talks, anthropology, computers, culture, cyborg, future, technology
1280	talks, activism, global issues, humanity, nuclear weapons, peace
1281	talks, TEDx, books, happiness, life, love, personal growth, psychology, writing
1282	talks, business, cancer, medicine, science, technology
1283	talks, TEDx, brain, creativity, entertainment, music, science, technology
1284	talks, TEDx, culture, global issues, journalism, religion
1285	talks, business, culture, entertainment, productivity
1286	talks, culture, global issues, happiness, philosophy, self
1287	talks, TEDx, communication, culture, depression, fear, mental health, psychology, self, social change
1288	talks, TEDx, business, cities, community, economics, green
1289	talks, business, education, feminism, goal-setting, leadership, technology, women, women in business
1290	talks, Africa, animals, environment, film, global issues, photography
1291	talks, TEDx, business, cities, collaboration, communication, consumerism, culture, technology
1292	talks, children, communication, culture, education, entertainment, sex, web
1293	talks, TEDx, children, culture, education
1294	talks, culture, economics, education, feminism, global issues, women
1295	talks, crime, culture, education, global issues, india, politics, social change
1296	talks, bullying, culture, feminism, global issues, men, women, yesallwomen
1297	talks, business, feminism, politics, women, women in business
1298	talks, business, cities, culture, entertainment, food, global issues, sustainability
1299	talks, Africa, TEDx, animals, smell, technology, war
1300	talks, agriculture, environment, food, health, insects
1301	talks, TEDx, culture, global issues, politics, war
1302	talks, TEDx, agriculture, business, environment, food, green, health, sustainability
1303	talks, TEDx, architecture, cities, creativity, design, green, technology
1304	talks, TEDx, business, creativity, culture, design, technology, work
1305	talks, drones, global issues, iraq, politics, war, women
1306	talks, TEDx, brain, children, health, medicine
1307	talks, global issues, law, mission blue, oceans, politics, science
1308	talks, culture, design, education, green
1309	talks, TEDx, children, education, leadership, motivation, personal growth, sports, storytelling
1310	talks, Senses, TED Conference, arts, beauty, brain, culture, design, evolution, society
1311	talks, computers, education, math, technology
1312	talks, TED Fellows, complexity, design, science, simplicity
1313	talks, big problems, business, global issues, inequality, law, work
1314	talks, TEDx, culture, history, photography, poverty
1315	talks, Africa, iraq, peace, politics, third world, violence, war
1316	talks, design, education, poverty
1317	talks, TED Conference, arts, entertainment, music, performance
1318	talks, biology, brain, neurology, science
1319	talks, global issues, mission blue, oceans, politics, science, submarine
1320	talks, culture, democracy, design, global issues, government, politics, technology
1321	talks, culture, education, entertainment, gaming, technology
1322	talks, art, arts, design, performance, technology
1323	talks, TEDx, agriculture, green, insects, nature, technology
1324	talks, environment, fish, food, oceans, sustainability
1325	talks, china, culture, economics, global issues, government, peace, politics, war
1326	talks, business, design, economics, industrial design, technology
1327	talks, TED Conference, future, garden, music, performance, society
1328	talks, art, media, news, politics, third world, war
1329	talks, consumerism, global issues, green, mission blue, oceans, plastic
1330	talks, biology, food, science, technology
1331	talks, business, entrepreneur, global issues, poverty, social change, women in business
1332	talks, Internet, comedy, gaming, humanity, humor, music, play, technology, web
1333	talks, art, arts, collaboration, design, engineering, environment, performance art, technology
1334	talks, TED Fellows, architecture, business, disaster relief, global issues, natural disaster, technology
1335	talks, TEDx, business, development, global issues, philanthropy, sanitation
1336	talks, biology, collaboration, science
1337	talks, TED Conference, cancer, medicine, personal growth, storytelling
1338	talks, Africa, TEDx, data, development, health, inequality, statistics, third world
1339	talks, mission blue, oceans, science, technology
1340	talks, development, economics, green, poverty, sustainability
1341	talks, environment, green, nature, plastic, product design, technology
1342	talks, TEDx, culture, global issues, health, population, science
1343	talks, brain, depression, global issues, mental health, peace, politics, poverty, psychology, violence, war
1344	talks, brain, mind, science, technology
1345	talks, decision-making, design, health, medicine, psychology, statistics, technology
1346	talks, Senses, design, music, nature, psychology, science, sound
1347	talks, TEDx, communication, culture, design, interface design, telecom
1348	talks, AIDS, Africa, activism, health, personal growth
1349	talks, AIDS, Africa, community, health, health care, women
1350	talks, collaboration, innovation, novel, science, technology
1351	talks, books, business, consumerism, design, engineering, food, medicine, product design
1352	talks, culture, history, music, performance, singer, technology
1353	talks, health, humanity, medicine, meme, science, society
1354	talks, evolution, humanity, personal growth, science, self
1355	talks, business, education, global issues, innovation, online video, science, technology, web
1356	talks, mission blue, oceans, science, technology
1357	talks, TEDx, arts, education, entertainment, performance
1358	talks, global issues, innovation, iraq, politics, state-building
1359	talks, art, arts, design, entertainment, visualizations
1360	talks, children, development, education, technology, third world, web
1361	talks, biodiversity, biology, environment, life, nature, photography, trees
1362	talks, goal-setting, motivation, personal growth, self, storytelling, success
1363	talks, brain, culture, happiness, religion, society
1364	talks, agriculture, cities, climate change, environment, global issues
1365	talks, TED Books, big problems, culture, data, economics, global issues, happiness, statistics
1366	talks, business, marketing, math, physics
1367	talks, TEDx, disaster relief, energy, environment, green, oil, sustainability
1368	talks, animals, arts, entertainment, humor, oceans, science
1369	talks, climate change, news, science
1370	talks, complexity, computers, data, design, visualizations
1371	talks, TEDx, business, entertainment, entrepreneur, gaming, money, psychology
1372	talks, Iran, Middle East, comedy, entertainment, politics
1373	talks, comedy, entertainment, politics
1374	talks, AI, children, computers, design, gaming, psychology, technology
1375	talks, Slavery, development, economics, education, feminism, poverty, trafficking, women, yesallwomen
1376	talks, business, environment, green, sustainability
1377	talks, activism, adventure, climate change, global issues, science, sports
1378	talks, brain, business, design, economics, money, monkeys, psychology, science
1379	talks, mission blue, oceans, poetry, science, technology
1380	talks, business, choice, culture, decision-making, economics, psychology, social change, society
1381	talks, TED Conference, biology, design, future, medicine, technology
1382	talks, brain, computers, design, entertainment, interface design, mind, technology
1383	talks, Planets, astronomy, biology, extraterrestrial life, life, technology, universe
1384	talks, Islam, art, culture, peace, third world
1385	talks, communication, global issues, iraq, military, news, politics, technology
1386	talks, culture, novel, politics, storytelling, women
1387	talks, communication, global issues, language, news, technology, web
1388	talks, business, collaboration, design, technology
1389	talks, TEDx, disaster relief, energy, environment, oceans, oil, pollution
1390	talks, culture, data, demo, global issues, poverty, prediction, presentation
1391	talks, TED Conference, biosphere, crime, environment, nature, prison, social change, trees
1392	talks, TEDx, food, global issues, health, obesity, social change
1393	talks, TED Conference, math
1394	talks, TED Conference, TED Fellows, architecture, design, environment, urban planning
1395	talks, TED Conference, art, astronomy, science, space, technology
1396	talks, fish, health, mission blue, oceans, science
1397	talks, TEDx, cities, design, urban planning
1398	talks, collaboration, community, culture, technology, wikipedia
1399	talks, TED Conference, children, design, entertainment, entrepreneur, gaming, toy
1400	talks, children, medicine, neurology, science, technology
1401	talks, cities, education, global issues, innovation
1402	talks, TED Conference, art, design, innovation, typography
1403	talks, Buddhism, TED Conference, business, economics, happiness, money, psychology
1404	talks, cancer, dance, music, performance, personal growth, storytelling
1405	talks, TEDx, business, children, education, entrepreneur, money
1406	talks, animals, mission blue, oceans, science, singer
1407	talks, TED Conference, art, arts, business, creativity, culture, entertainment, law, online video, technology
1408	talks, God, TED Conference, faith, neurology, psychology, science, self
1409	talks, TED Conference, architecture, arts, future, history, music
1410	talks, TED Brain Trust, TED Conference, climate change, economics, energy, environment, green, law, nuclear weapons, wind energy
1411	talks, creativity, design, economics, engineering, motivation, politics, simplicity
1412	talks, Africa, TED Conference, animals, biodiversity, global issues, green, science
1413	talks, democracy, government, law, philosophy, politics, sports
1414	talks, TEDx, arts, engineering, entertainment, music, physics
1415	talks, curiosity, economics, global issues, innovation, physics, science, space
1416	talks, Internet, TED Conference, activism, collaboration, computers, culture, government, law, meme, web
1417	talks, fish, mission blue, oceans, photography, science
1418	talks, computers, design, film, interface design, invention, technology, visualizations
1419	talks, Internet, TEDx, law, music, online video, technology, web
1420	talks, AIDS, TED Conference, Vaccines, epidemiology, global issues, health, medicine
1421	talks, TED Fellows, arts, children, culture, film, politics, suicide, war
1422	talks, TEDx, business, creativity, culture, design, fashion, law, media
1423	talks, TED Brain Trust, TED Conference, children, creativity, education, invention
1424	talks, DNA, biology, business, genetics, life, science, technology
1425	talks, TED Conference, alternative energy, energy, exploration, green, science, technology
1426	talks, animals, global issues, mission blue, oceans, science
1427	talks, TED Conference, culture, food, global issues, green
1428	talks, TED Conference, cancer, food, medicine, science, technology
1429	talks, TED Conference, children, comedy, humor, relationships, sex
1430	talks, TEDx, children, education, math, student
1431	talks, economics, fish, mission blue, oceans, science
1432	talks, TED Brain Trust, TED Conference, creativity, disease, innovation, insects, invention, poverty, technology
1433	talks, TED Conference, evolution, health, medicine, obesity, science, society
1434	talks, TED Conference, entertainment, history, live music, music
1435	talks, creativity, entrepreneur, innovation, invention, poverty
1436	talks, fish, green, mission blue, oceans, science
1437	talks, TEDx, business, entrepreneur, leadership, success
1438	talks, TED Conference, big problems, cities, economics, poverty, third world
1439	talks, TED Conference, comedy, entertainment, statistics
1440	talks, TED Conference, chemistry, complexity, design, history, simplicity, technology
1441	talks, adventure, entertainment, global issues, goal-setting, oceans
1442	talks, String theory, TED Conference, biology, complexity, computers, math, physics, science, simplicity
1443	talks, culture, feminism, social change, third world, women
1444	talks, TED Conference, business, culture, democracy, politics, social change
1445	talks, TED Conference, business, collaboration, culture, design, entertainment, psychology
1446	talks, TED Conference, TED Fellows, biology, engineering, invention, microbiology
1447	talks, TED Conference, culture, health, magic, science
1448	talks, animals, design, exploration, fish, mission blue, oceans, science, technology
1449	talks, TED Conference, art, arts, cities, culture, design, entertainment, race
1450	talks, TED Conference, business, culture, green, technology
1451	talks, TED Conference, global issues, media, photography, poverty, war
1452	talks, TED Conference, global issues, medicine, religion, science, writing
1453	talks, TED Conference, literature, music, performance, poetry
1454	talks, TED Conference, bees, biology, botany, environment, life, sex
1455	talks, AI, TEDx, engineering, robots, science, technology
1456	talks, design, health, health care, medicine, prosthetics, technology, war
1457	talks, AIDS, TED Conference, global issues, health, health care, sex
1458	talks, TED Conference, children, creativity, education, intelligence
1459	talks, TED Conference, business, dance, entertainment, leadership, marketing, online video
1460	talks, TED Conference, future, global issues, media, news, science
1461	talks, children, development, education, poverty
1462	talks, Slavery, TED Conference, business, economics, global issues, humanity, trafficking
1463	talks, TED Conference, TED Fellows, arts, brain, education, entertainment, live music, mental health, music, violin
1464	talks, Planets, TEDx, exploration, life, science, space, technology
1465	talks, TED Conference, business, language, law, simplicity
1466	talks, Brazil, Latin America, TED Conference, activism, biodiversity, biology, birds, global issues, science
1467	talks, TED Conference, culture, global issues, morality, philosophy, psychology, religion, science
1468	talks, arts, creativity, entertainment, film
1469	talks, adventure, biology, exploration, humanity, medicine, science, weather
1470	talks, TED Conference, computers, design, entertainment, gaming, global issues, play
1471	talks, business, health, health care, science, technology
1472	talks, TED Conference, biology, fish, health care, science, war
1473	talks, entertainment, illusion, magic, medicine, science
1474	talks, TED Conference, agriculture, biology, environment, food, health
1475	talks, TED Conference, cities, culture, design, transportation
1476	talks, Internet, TED Conference, computers, statistics, visualizations, web
1477	talks, TED Conference, art, arts, collaboration, dance, entertainment, gaming
1478	talks, TED Conference, adventure, entertainment, film, nature, oceans, storytelling, submarine, technology, writing
1479	talks, TED Conference, data, demo, interface design, technology, web
1480	talks, business, culture, entertainment, india, sports
1481	talks, TED Conference, brain, culture, economics, happiness, mind, philosophy, psychology, science
1482	talks, TED Conference, art, arts, culture, design, entertainment
1483	talks, biology, health care, medicine, neurology, science, sight
1484	talks, Autism spectrum disorder, TED Conference, animals, brain, design, education, invention, mental health, science, technology
1485	talks, disease, health, health care, medicine, technology
1486	talks, TED Conference, business, design, health care, law
1487	talks, TEDx, computers, history, life, technology
1488	talks, TED Brain Trust, TED Conference, business, energy, global issues, invention, science, technology
1489	talks, activism, happiness, health, prosthetics, social change, society
1490	talks, TED Conference, business, global issues, politics
1491	talks, TED Conference, cities, design, map, technology
1492	talks, TED Conference, business, education, food, global issues, health, obesity
1493	talks, TEDx, corruption, global issues, money, politics
1494	talks, art, astronomy, creativity, illness, science, space
1495	talks, cancer, health, health care, medicine, technology
1496	talks, TEDx, chemistry, development, disease, poverty, science, technology
1497	talks, collaboration, community, entrepreneur, health, health care, media, medicine
1498	talks, big problems, brain, economics, global issues, health, sanitation, technology, women
1499	talks, business, creativity, map
1500	talks, TED Fellows, children, design, entrepreneur, health, innovation, invention, medicine
1501	talks, culture, feminism, gender, self, social change, women, yesallwomen
1502	talks, TEDx, architecture, arts, creativity, design, theater
1503	talks, cities, health, health care, heart health, medicine, public health, technology
1504	talks, biology, health, medicine, science, technology
1505	talks, Asia, art, arts, design, future, india
1506	talks, biology, magic, medicine, performance
1507	talks, TED Conference, astronomy, comedy, humor, map, science
1508	talks, cities, collaboration, design, map, technology
1509	talks, children, education, india, leadership, social change, society
1510	talks, activism, animals, biodiversity, biosphere, environment
1511	talks, TED Conference, arts, live music, music, performance
1512	talks, animals, biodiversity, biosphere, environment, water
1513	talks, TEDx, biology, culture, exploration, food, health, life, science
1514	talks, art, nature, photography, science
1515	talks, biology, brain, cities, cognitive science, evolution, neurology, science
1516	talks, adventure, aircraft, engineering, green, solar energy, technology
1517	talks, TED Fellows, culture, entrepreneur, global issues, health, health care, peace, politics, violence, war
1518	talks, alternative energy, climate change, energy, environment, physics
1519	talks, Asia, TED Fellows, crime, entrepreneur, potential, poverty, social change, society
1520	talks, art, books, language, music, poetry, writing
1521	talks, biodiversity, biology, biosphere, birds, insects, science
1522	talks, Internet, animals, business, culture, entertainment, entrepreneur, oceans, web
1523	talks, Asia, art, humanity, photography, storytelling, third world, war
1524	talks, corruption, economics, global issues, money, terrorism
1525	talks, Egypt, culture, entertainment, global issues, media, music
1526	talks, design, health, health care, humanity, medicine, public health, sight, technology
1527	talks, art, history, performance, personal growth
1528	talks, comedy, global issues, government, performance, politics
1529	talks, Asia, Slavery, children, global issues, poverty, sex, trafficking, women
1530	talks, art, computers, design, gaming, math, online video
1531	talks, architecture, design, environment, history, india, innovation, photography, sustainability, water
1532	talks, astronomy, dark matter, exploration, physics, science, space, technology
1533	talks, Europe, big problems, environment, global issues, government, interview, politics, war
1534	talks, business, culture, entertainment, global issues, india, politics, writing
1535	talks, culture, dance, entertainment, global issues, politics, social change
1536	talks, Africa, architecture, bacteria, biology, design, sustainability, water
1537	talks, big problems, cities, energy, environment, future, green, pollution, sustainability, technology
1538	talks, Asia, economics, health, india, statistics, technology, visualizations
1539	talks, astronomy, history, innovation, science, technology
1540	talks, business, culture, global issues, india
1541	talks, arts, environment, global issues, leadership, politics, women in business
1542	talks, design, disease, green, innovation, nature, product design, science, technology
1543	talks, demo, design, open-source, technology
1544	talks, culture, entertainment, global issues, poetry, politics
1545	talks, TED Prize, design, energy, global issues, photography, technology
1546	talks, chemistry, climate change, environment, global issues, science, weather
1547	talks, TED Conference, business, cities, design, global issues, social change, technology
1548	talks, anthropology, humanity, love, psychology, social media, society, sociology, technology
1549	talks, architecture, art, beauty, math, physics, universe
1550	talks, depression, happiness, life, personal growth, poverty, social change, society, storytelling
1551	talks, architecture, art, biology, design, development, life, science, sustainability, technology
1552	talks, ancient world, cosmos, faith, history, philosophy, physics, religion, science, technology
1553	talks, development, economics, future, global issues, inequality, technology, third world
1554	talks, design, development, education, health, medicine, sanitation, science, technology
1555	talks, business, conducting, leadership, music, psychology, society
1556	talks, TEDx, art, computers, design, film, technology, visualizations
1557	talks, TEDx, advertising, business, consumerism, economics, marketing
1558	talks, birds, business, cities, entertainment, music
1559	talks, brain, computers, consciousness, mind, neurology, philosophy, technology
1560	talks, advertising, business, consumerism, creativity, economics, happiness, life, psychology
1561	talks, TED Conference, body language, demo, design, engineering, entertainment, robots, technology
1562	talks, cities, environment, history, life, nature, sustainability, technology, visualizations
1563	talks, architecture, books, culture, design, entertainment, men
1564	talks, art, brain, consciousness, mind, psychology, science, visualizations
1565	talks, Africa, books, culture, identity, storytelling, writing
1566	talks, TEDx, business, communication, culture, leadership, society
1567	talks, ancient world, cities, culture, food, global issues
1568	talks, TED Brain Trust, adventure, art, creativity, design, happiness, innovation, work
1569	talks, astronomy, chemistry, life, science, technology, universe
1570	talks, God, TED Prize, global issues, politics, religion, violence
1571	talks, art, business, design, green, history, product design
1572	talks, Asia, economics, global issues, history, map, politics, state-building, war, world cultures
1573	talks, Africa, business, development, economics, global issues, innovation, invention, poverty, third world, women
1574	talks, adventure, art, arts, culture, curiosity, photography
1575	talks, Africa, creativity, energy, invention, poverty
1576	talks, Internet, government, politics, technology, web
1577	talks, Internet, culture, law, technology, web, wikipedia
1578	talks, creativity, entertainment, live music, music, performance, piano
1579	talks, TED Conference, biology, brain, medicine, mental health, mind, neurology, psychology, sight
1580	talks, comedy, philosophy, science
1581	talks, architecture, cities, creativity, design, environment, green
1582	talks, adventure, crime, economics, global issues, writing
1583	talks, brain, morality, science, technology
1584	talks, adventure, climate change, science, sports
1585	talks, climate change, global issues, photography, science, technology
1586	talks, entertainment, film, space, sports, technology
1587	talks, design, math, presentation, science, visualizations
1588	talks, culture, design, education, health, social change, technology
1589	talks, development, global issues, health, health care, innovation, invention, product design, sight
1590	talks, agriculture, biodiversity, biosphere, climate change, disaster relief, environment
1591	talks, TED Conference, arts, media, performance, performance art, storytelling, theater
1592	talks, development, education, medicine, presentation, science, technology
1593	talks, engineering, entrepreneur, future, science, technology
1594	talks, brain, business, creativity, motivation, science, social change, work
1595	talks, arts, entertainment, global issues, music, poetry, politics, war
1596	talks, biodiversity, biology, biomimicry, biotech, creativity, design, innovation, invention, nature
1597	talks, business, cities, culture, economics, global issues, politics
1598	talks, business, demo, design, global issues, invention, technology, water
1599	talks, art, arts, creativity, education
1600	talks, apes, evolution, science
1601	talks, TED Conference, art, arts, creativity, design, poetry, software, technology
1602	talks, culture, philosophy, success, work
1603	talks, Europe, collaboration, communication, economics, global issues, politics, technology
1604	talks, TED Conference, anthropology, biology, evolution, human origins, humanity, race, science
1605	talks, TED Conference, brain, consciousness, development, mental health, mind, psychology, science, violence
1606	talks, TED Conference, biology, biotech, health, health care, medicine, science, technology
1607	talks, TED Conference, art, arts, cities, design
1608	talks, TED Brain Trust, alternative energy, climate change, development, environment, future, global issues, green, sustainability, urban planning
1609	talks, TED Conference, biology, chemistry, disease, health, health care, medicine, science, technology
1610	talks, Asia, TED Conference, adventure, development, storytelling, third world, war
1611	talks, TED Conference, brain, creativity, design, presentation, technology, visualizations
1612	talks, TED Conference, children, creativity, design, film, product design
1613	talks, TED Conference, architecture, cities, creativity, design, technology
1614	talks, TED Conference, children, development, education, innovation, invention
1615	talks, TED Conference, economics, education, math, statistics
1616	talks, TED Conference, global issues
1617	talks, TED Conference, activism, community, global issues, philanthropy, potential
1618	talks, global issues, money, politics, poverty, state-building
1619	talks, TED Conference, brain, business, happiness, mind, psychology, science
1620	talks, TED Conference, design, health care, heart health, medicine, science, technology
1621	talks, God, TED Conference, activism, faith, meme, religion
1622	talks, communication, culture, global issues, politics, social change, social media, technology
1623	talks, TEDx, adventure, biosphere, biotech, climate change, environment, space
1624	talks, TED Conference, business, humor, life, productivity, psychology, success
1625	talks, TED Conference, animals, biology, biomechanics, design, materials, robots, technology
1626	talks, TED Conference, beauty, culture, happiness, neuroscience, psychology
1627	talks, TED Conference, architecture, children, design, energy, technology
1628	talks, TED Conference, architecture, business, demo, design, green, invention, technology
1629	talks, TED Conference, community, social change
1630	talks, TED Conference, books, entertainment, history, literature, poetry, writing
1631	talks, TED Conference, art, climate change, environment, film, future, humanity, media, photography
